0.0	0.0	0.0	-5.0	1.0
0.0	5.0	0.0	-5.0	1.0
0.0	10.0	0.0	-5.0	1.0
0.0	15.0	0.0	-5.0	0.996
0.0	20.0	0.0	-5.0	1.0
0.0	25.0	0.0	-5.0	1.0
0.0	30.0	0.0	-5.0	1.0
0.0	35.0	0.0	-5.0	0.996
0.0	40.0	0.0	-5.0	1.0
0.0	45.0	0.0	-5.0	0.996
0.0	50.0	0.0	-5.0	1.0
0.0	55.0	0.0	-5.0	0.992
0.0	60.0	0.0	-5.0	1.0
0.0	65.0	0.0	-5.0	0.996
0.0	70.0	0.0	-5.0	0.996
0.0	75.0	0.0	-5.0	0.992
0.0	80.0	0.0	-5.0	1.0
0.0	85.0	0.0	-5.0	0.984
0.0	90.0	0.0	-5.0	0.992
0.0	95.0	0.0	-5.0	0.992
0.0	100.0	0.0	-5.0	0.992
0.05	0.0	0.0	-5.0	1.0
0.05	5.0	0.0	-5.0	0.964
0.05	10.0	0.0	-5.0	0.952
0.05	15.0	0.0	-5.0	0.892
0.05	20.0	0.0	-5.0	0.904
0.05	25.0	0.0	-5.0	0.8240000000000001
0.05	30.0	0.0	-5.0	0.88
0.05	35.0	0.0	-5.0	0.78
0.05	40.0	0.0	-5.0	0.78
0.05	45.0	0.0	-5.0	0.78
0.05	50.0	0.0	-5.0	0.72
0.05	55.0	0.0	-5.0	0.652
0.05	60.0	0.0	-5.0	0.6
0.05	65.0	0.0	-5.0	0.5680000000000001
0.05	70.0	0.0	-5.0	0.5760000000000001
0.05	75.0	0.0	-5.0	0.616
0.05	80.0	0.0	-5.0	0.544
0.05	85.0	0.0	-5.0	0.6
0.05	90.0	0.0	-5.0	0.56
0.05	95.0	0.0	-5.0	0.56
0.05	100.0	0.0	-5.0	0.5840000000000001
0.1	0.0	0.0	-5.0	1.0
0.1	5.0	0.0	-5.0	0.256
0.1	10.0	0.0	-5.0	0.1319999999999999
0.1	15.0	0.0	-5.0	0.45999999999999996
0.1	20.0	0.0	-5.0	0.5640000000000001
0.1	25.0	0.0	-5.0	0.6799999999999999
0.1	30.0	0.0	-5.0	0.764
0.1	35.0	0.0	-5.0	0.788
0.1	40.0	0.0	-5.0	0.8
0.1	45.0	0.0	-5.0	0.8360000000000001
0.1	50.0	0.0	-5.0	0.8759999999999999
0.1	55.0	0.0	-5.0	0.9039999999999999
0.1	60.0	0.0	-5.0	0.8879999999999999
0.1	65.0	0.0	-5.0	0.9279999999999999
0.1	70.0	0.0	-5.0	0.9159999999999999
0.1	75.0	0.0	-5.0	0.9239999999999999
0.1	80.0	0.0	-5.0	0.9319999999999999
0.1	85.0	0.0	-5.0	0.9279999999999999
0.1	90.0	0.0	-5.0	0.952
0.1	95.0	0.0	-5.0	0.9239999999999999
0.1	100.0	0.0	-5.0	0.9239999999999999
0.15000000000000002	0.0	0.0	-5.0	1.0
0.15000000000000002	5.0	0.0	5.0	0.788
0.15000000000000002	10.0	0.0	5.0	0.972
0.15000000000000002	15.0	0.0	5.0	1.0
0.15000000000000002	20.0	0.0	5.0	1.0
0.15000000000000002	25.0	0.0	5.0	1.0
0.15000000000000002	30.0	0.0	5.0	1.0
0.15000000000000002	35.0	0.0	5.0	1.0
0.15000000000000002	40.0	0.0	5.0	1.0
0.15000000000000002	45.0	0.0	5.0	1.0
0.15000000000000002	50.0	0.0	-5.0	1.0
0.15000000000000002	55.0	0.0	-5.0	1.0
0.15000000000000002	60.0	0.0	-5.0	1.0
0.15000000000000002	65.0	0.0	-5.0	1.0
0.15000000000000002	70.0	0.0	-5.0	1.0
0.15000000000000002	75.0	0.0	-5.0	1.0
0.15000000000000002	80.0	0.0	-5.0	1.0
0.15000000000000002	85.0	0.0	-5.0	1.0
0.15000000000000002	90.0	0.0	-5.0	1.0
0.15000000000000002	95.0	0.0	-5.0	1.0
0.15000000000000002	100.0	0.0	-5.0	1.0
0.2	0.0	0.0	-5.0	1.0
0.2	5.0	0.0	5.0	0.9319999999999999
0.2	10.0	0.0	5.0	1.0
0.2	15.0	0.0	5.0	1.0
0.2	20.0	0.0	5.0	1.0
0.2	25.0	0.0	5.0	1.0
0.2	30.0	0.0	5.0	1.0
0.2	35.0	0.0	5.0	1.0
0.2	40.0	0.0	5.0	1.0
0.2	45.0	0.0	5.0	1.0
0.2	50.0	0.0	5.0	1.0
0.2	55.0	0.0	5.0	1.0
0.2	60.0	0.0	5.0	1.0
0.2	65.0	0.0	-5.0	1.0
0.2	70.0	0.0	-5.0	1.0
0.2	75.0	0.0	-5.0	1.0
0.2	80.0	0.0	-5.0	1.0
0.2	85.0	0.0	-5.0	1.0
0.2	90.0	0.0	-5.0	1.0
0.2	95.0	0.0	-5.0	1.0
0.2	100.0	0.0	-5.0	1.0
0.25	0.0	0.0	-5.0	1.0
0.25	5.0	0.0	5.0	0.976
0.25	10.0	0.0	5.0	1.0
0.25	15.0	0.0	5.0	1.0
0.25	20.0	0.0	5.0	1.0
0.25	25.0	0.0	5.0	1.0
0.25	30.0	0.0	5.0	1.0
0.25	35.0	0.0	5.0	1.0
0.25	40.0	0.0	5.0	1.0
0.25	45.0	0.0	5.0	1.0
0.25	50.0	0.0	5.0	1.0
0.25	55.0	0.0	5.0	1.0
0.25	60.0	0.0	5.0	1.0
0.25	65.0	0.0	5.0	1.0
0.25	70.0	0.0	0.0	1.0
0.25	75.0	0.0	-5.0	1.0
0.25	80.0	0.0	-5.0	1.0
0.25	85.0	0.0	-5.0	1.0
0.25	90.0	0.0	-5.0	1.0
0.25	95.0	0.0	-5.0	1.0
0.25	100.0	0.0	-5.0	1.0
0.30000000000000004	0.0	0.0	-5.0	1.0
0.30000000000000004	5.0	0.0	5.0	0.992
0.30000000000000004	10.0	0.0	5.0	1.0
0.30000000000000004	15.0	0.0	5.0	1.0
0.30000000000000004	20.0	0.0	5.0	1.0
0.30000000000000004	25.0	0.0	5.0	1.0
0.30000000000000004	30.0	0.0	5.0	1.0
0.30000000000000004	35.0	0.0	5.0	1.0
0.30000000000000004	40.0	0.0	5.0	1.0
0.30000000000000004	45.0	0.0	5.0	1.0
0.30000000000000004	50.0	0.0	5.0	1.0
0.30000000000000004	55.0	0.0	5.0	1.0
0.30000000000000004	60.0	0.0	5.0	1.0
0.30000000000000004	65.0	0.0	5.0	1.0
0.30000000000000004	70.0	0.0	5.0	1.0
0.30000000000000004	75.0	0.0	5.0	1.0
0.30000000000000004	80.0	0.0	-5.0	1.0
0.30000000000000004	85.0	0.0	-5.0	1.0
0.30000000000000004	90.0	0.0	-5.0	1.0
0.30000000000000004	95.0	0.0	-5.0	1.0
0.30000000000000004	100.0	0.0	-5.0	1.0
0.35000000000000003	0.0	0.0	-5.0	1.0
0.35000000000000003	5.0	0.0	5.0	0.996
0.35000000000000003	10.0	0.0	5.0	1.0
0.35000000000000003	15.0	0.0	5.0	1.0
0.35000000000000003	20.0	0.0	5.0	1.0
0.35000000000000003	25.0	0.0	5.0	1.0
0.35000000000000003	30.0	0.0	5.0	1.0
0.35000000000000003	35.0	0.0	5.0	1.0
0.35000000000000003	40.0	0.0	5.0	1.0
0.35000000000000003	45.0	0.0	5.0	1.0
0.35000000000000003	50.0	0.0	5.0	1.0
0.35000000000000003	55.0	0.0	5.0	1.0
0.35000000000000003	60.0	0.0	5.0	1.0
0.35000000000000003	65.0	0.0	5.0	1.0
0.35000000000000003	70.0	0.0	5.0	1.0
0.35000000000000003	75.0	0.0	5.0	1.0
0.35000000000000003	80.0	0.0	-5.0	1.0
0.35000000000000003	85.0	0.0	-5.0	1.0
0.35000000000000003	90.0	0.0	-5.0	1.0
0.35000000000000003	95.0	0.0	-5.0	1.0
0.35000000000000003	100.0	0.0	-5.0	1.0
0.4	0.0	0.0	-5.0	1.0
0.4	5.0	0.0	5.0	0.992
0.4	10.0	0.0	5.0	1.0
0.4	15.0	0.0	5.0	1.0
0.4	20.0	0.0	5.0	1.0
0.4	25.0	0.0	5.0	1.0
0.4	30.0	0.0	5.0	1.0
0.4	35.0	0.0	5.0	1.0
0.4	40.0	0.0	5.0	1.0
0.4	45.0	0.0	5.0	1.0
0.4	50.0	0.0	5.0	1.0
0.4	55.0	0.0	5.0	1.0
0.4	60.0	0.0	5.0	1.0
0.4	65.0	0.0	5.0	1.0
0.4	70.0	0.0	5.0	1.0
0.4	75.0	0.0	5.0	1.0
0.4	80.0	0.0	5.0	1.0
0.4	85.0	0.0	-5.0	1.0
0.4	90.0	0.0	-5.0	1.0
0.4	95.0	0.0	-5.0	1.0
0.4	100.0	0.0	-5.0	1.0
0.45	0.0	0.0	-5.0	1.0
0.45	5.0	0.0	5.0	1.0
0.45	10.0	0.0	5.0	1.0
0.45	15.0	0.0	5.0	1.0
0.45	20.0	0.0	5.0	1.0
0.45	25.0	0.0	5.0	1.0
0.45	30.0	0.0	5.0	1.0
0.45	35.0	0.0	5.0	1.0
0.45	40.0	0.0	5.0	1.0
0.45	45.0	0.0	5.0	1.0
0.45	50.0	0.0	5.0	1.0
0.45	55.0	0.0	5.0	1.0
0.45	60.0	0.0	5.0	1.0
0.45	65.0	0.0	5.0	1.0
0.45	70.0	0.0	5.0	1.0
0.45	75.0	0.0	5.0	1.0
0.45	80.0	0.0	5.0	1.0
0.45	85.0	0.0	-5.0	1.0
0.45	90.0	0.0	-5.0	1.0
0.45	95.0	0.0	-5.0	1.0
0.45	100.0	0.0	-5.0	1.0
0.5	0.0	0.0	-5.0	1.0
0.5	5.0	0.0	5.0	1.0
0.5	10.0	0.0	5.0	1.0
0.5	15.0	0.0	5.0	1.0
0.5	20.0	0.0	5.0	1.0
0.5	25.0	0.0	5.0	1.0
0.5	30.0	0.0	5.0	1.0
0.5	35.0	0.0	5.0	1.0
0.5	40.0	0.0	5.0	1.0
0.5	45.0	0.0	5.0	1.0
0.5	50.0	0.0	5.0	1.0
0.5	55.0	0.0	5.0	1.0
0.5	60.0	0.0	5.0	1.0
0.5	65.0	0.0	5.0	1.0
0.5	70.0	0.0	5.0	1.0
0.5	75.0	0.0	5.0	1.0
0.5	80.0	0.0	5.0	1.0
0.5	85.0	0.0	5.0	1.0
0.5	90.0	0.0	-5.0	1.0
0.5	95.0	0.0	-5.0	1.0
0.5	100.0	0.0	-5.0	1.0
0.55	0.0	0.0	-5.0	1.0
0.55	5.0	0.0	5.0	1.0
0.55	10.0	0.0	5.0	1.0
0.55	15.0	0.0	5.0	1.0
0.55	20.0	0.0	5.0	1.0
0.55	25.0	0.0	5.0	1.0
0.55	30.0	0.0	5.0	1.0
0.55	35.0	0.0	5.0	1.0
0.55	40.0	0.0	5.0	1.0
0.55	45.0	0.0	5.0	1.0
0.55	50.0	0.0	5.0	1.0
