0.0	0.0	0.0	-25.0	1.0
0.0	25.0	0.0	-25.0	1.0
0.0	50.0	0.0	-25.0	1.0
0.0	75.0	0.0	-25.0	1.0
0.0	100.0	0.0	-25.0	1.0
0.25	0.0	0.0	-25.0	1.0
0.25	25.0	0.0	-25.0	0.98
0.25	50.0	0.0	-25.0	0.45999999999999996
0.25	75.0	0.0	-25.0	0.28800000000000003
0.25	100.0	0.0	-25.0	0.19599999999999995
0.5	0.0	0.0	-25.0	1.0
0.5	25.0	0.0	25.0	1.0
0.5	50.0	0.0	25.0	1.0
0.5	75.0	0.0	25.0	1.0
0.5	100.0	0.0	-25.0	1.0
0.75	0.0	0.0	-25.0	1.0
0.75	25.0	0.0	25.0	1.0
0.75	50.0	0.0	25.0	1.0
0.75	75.0	0.0	25.0	1.0
0.75	100.0	0.0	-25.0	1.0
1.0	0.0	0.0	-25.0	1.0
1.0	25.0	0.0	25.0	1.0
1.0	50.0	0.0	25.0	1.0
1.0	75.0	0.0	25.0	1.0
1.0	100.0	0.0	-25.0	1.0
