0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,1.000000000000000056e-01,3.000000000000000444e-01
4.000000000000000083e-02,1.000000000000000056e-01,3.000000000000000444e-01
5.999999999999999778e-02,9.000000000000000222e-01,1.135781669160054852e+00
8.000000000000000167e-02,4.299999999999999822e+00,3.287856444554719371e+00
1.000000000000000056e-01,1.730000000000000071e+01,5.586591089385368747e+00
1.199999999999999956e-01,3.010000000000000142e+01,1.050190458916857494e+01
1.400000000000000133e-01,4.300000000000000000e+01,6.292853089020909785e+00
1.600000000000000033e-01,4.689999999999999858e+01,9.964436762808020376e+00
1.799999999999999933e-01,5.710000000000000142e+01,7.408778576796582804e+00
2.000000000000000111e-01,5.979999999999999716e+01,5.653317610041027841e+00
2.200000000000000011e-01,6.550000000000000000e+01,6.453681120105020597e+00
2.399999999999999911e-01,6.950000000000000000e+01,4.780167361086848032e+00
2.600000000000000089e-01,7.009999999999999432e+01,5.185556864985668923e+00
2.800000000000000266e-01,7.490000000000000568e+01,4.548626166217663247e+00
2.999999999999999889e-01,7.440000000000000568e+01,4.715930449020638626e+00
3.200000000000000067e-01,8.109999999999999432e+01,4.825971404805461162e+00
3.400000000000000244e-01,8.059999999999999432e+01,3.527038417709679852e+00
3.599999999999999867e-01,8.220000000000000284e+01,2.891366458960192176e+00
3.800000000000000044e-01,8.340000000000000568e+01,3.104834939252004933e+00
4.000000000000000222e-01,8.109999999999999432e+01,4.592385001282012880e+00
4.199999999999999845e-01,8.370000000000000284e+01,3.132091952673164759e+00
4.400000000000000022e-01,8.270000000000000284e+01,4.473253849269007709e+00
4.600000000000000200e-01,8.679999999999999716e+01,2.481934729198171041e+00
4.799999999999999822e-01,8.450000000000000000e+01,3.930648801406709136e+00
5.000000000000000000e-01,8.329999999999999716e+01,5.292447448959697098e+00
5.200000000000000178e-01,8.690000000000000568e+01,2.947880594596735016e+00
5.400000000000000355e-01,8.659999999999999432e+01,4.176122603564219382e+00
5.600000000000000533e-01,8.729999999999999716e+01,2.238302928559939176e+00
5.799999999999999600e-01,8.709999999999999432e+01,3.780211634287159672e+00
5.999999999999999778e-01,8.920000000000000284e+01,2.821347195933177066e+00
6.199999999999999956e-01,8.850000000000000000e+01,3.748332962798262447e+00
6.400000000000000133e-01,9.000000000000000000e+01,2.792848008753788136e+00
6.600000000000000311e-01,8.920000000000000284e+01,3.429285639896449744e+00
6.800000000000000488e-01,8.890000000000000568e+01,3.330165161069342350e+00
7.000000000000000666e-01,9.029999999999999716e+01,3.522782990761707644e+00
7.199999999999999734e-01,9.159999999999999432e+01,2.835489375751564900e+00
7.399999999999999911e-01,9.000000000000000000e+01,2.408318915758459244e+00
7.600000000000000089e-01,9.240000000000000568e+01,1.562049935181330840e+00
7.800000000000000266e-01,9.150000000000000000e+01,2.334523505985750536e+00
8.000000000000000444e-01,9.109999999999999432e+01,2.624880949681337672e+00
8.200000000000000622e-01,9.220000000000000284e+01,3.091924966748061276e+00
8.399999999999999689e-01,9.240000000000000568e+01,3.104834939252004933e+00
8.599999999999999867e-01,9.290000000000000568e+01,1.220655561573370296e+00
8.800000000000000044e-01,9.120000000000000284e+01,2.785677655436824107e+00
9.000000000000000222e-01,9.229999999999999716e+01,3.522782990761707644e+00
9.200000000000000400e-01,9.240000000000000568e+01,2.835489375751564900e+00
9.400000000000000577e-01,9.379999999999999716e+01,1.939071942966531736e+00
9.599999999999999645e-01,9.290000000000000568e+01,3.299999999999999822e+00
9.799999999999999822e-01,9.390000000000000568e+01,1.374772708486752038e+00
