0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.799999999999999933e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000011e-01,1.600000000000000089e+00,4.800000000000000711e+00
2.399999999999999911e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.600000000000000089e-01,2.860000000000000142e+01,2.458536149825745198e+01
2.800000000000000266e-01,4.970000000000000284e+01,1.694727116676900280e+01
2.999999999999999889e-01,6.640000000000000568e+01,7.418894796396563684e+00
3.200000000000000067e-01,6.770000000000000284e+01,5.657738063926254668e+00
3.400000000000000244e-01,7.220000000000000284e+01,5.688585061331156822e+00
3.599999999999999867e-01,7.129999999999999716e+01,6.309516621738942455e+00
3.800000000000000044e-01,7.520000000000000284e+01,5.810335618533580160e+00
4.000000000000000222e-01,7.559999999999999432e+01,3.929376540877700386e+00
4.199999999999999845e-01,7.920000000000000284e+01,4.489988864128729773e+00
4.400000000000000022e-01,8.150000000000000000e+01,4.318564576337836414e+00
4.600000000000000200e-01,8.250000000000000000e+01,3.041381265149109669e+00
4.799999999999999822e-01,8.400000000000000000e+01,3.255764119219941133e+00
5.000000000000000000e-01,8.279999999999999716e+01,2.521904042583698491e+00
5.200000000000000178e-01,8.590000000000000568e+01,2.624880949681337228e+00
5.400000000000000355e-01,8.479999999999999716e+01,3.682390527904393362e+00
5.600000000000000533e-01,8.350000000000000000e+01,3.801315561749642580e+00
5.799999999999999600e-01,8.550000000000000000e+01,3.905124837953326988e+00
5.999999999999999778e-01,8.729999999999999716e+01,3.163858403911275374e+00
6.199999999999999956e-01,8.609999999999999432e+01,2.662705391138869171e+00
6.400000000000000133e-01,8.690000000000000568e+01,3.534119409414458346e+00
6.600000000000000311e-01,8.820000000000000284e+01,3.155946767611899961e+00
6.800000000000000488e-01,8.829999999999999716e+01,2.410394158638789808e+00
7.000000000000000666e-01,8.759999999999999432e+01,4.029888335921977038e+00
7.199999999999999734e-01,8.759999999999999432e+01,2.332380757938119942e+00
7.399999999999999911e-01,9.070000000000000284e+01,1.899999999999999911e+00
7.600000000000000089e-01,8.950000000000000000e+01,2.906888370749726391e+00
7.800000000000000266e-01,9.020000000000000284e+01,3.429285639896449744e+00
8.000000000000000444e-01,9.059999999999999432e+01,5.023942674832188260e+00
8.200000000000000622e-01,9.129999999999999716e+01,3.822302970723278293e+00
8.399999999999999689e-01,9.009999999999999432e+01,3.645545226711636388e+00
8.599999999999999867e-01,8.909999999999999432e+01,2.586503431275512632e+00
8.800000000000000044e-01,9.009999999999999432e+01,1.513274595042155557e+00
9.000000000000000222e-01,9.159999999999999432e+01,2.939387691339813813e+00
9.200000000000000400e-01,9.079999999999999716e+01,2.638181191654584090e+00
9.400000000000000577e-01,9.170000000000000284e+01,2.758622844826744025e+00
9.599999999999999645e-01,9.040000000000000568e+01,3.469870314579494242e+00
9.799999999999999822e-01,9.279999999999999716e+01,2.039607805437113619e+00
