0.0	0.0	0.0
0.02	0.0	0.0
0.04	0.0	0.0
0.06	0.0	0.0
0.08	0.0	0.0
0.1	0.0	0.0
0.12	0.0	0.0
0.14	0.0	0.0
0.16	0.0	0.0
0.18	0.0	0.0
0.2	0.0	0.0
0.22	0.0	0.0
0.24	12.3	19.920090361240835
0.26	26.7	22.257807618900834
0.28	59.0	6.648308055437865
0.3	63.3	6.148983655857283
0.32	65.1	8.619164692706597
0.34	72.9	6.378871373526825
0.36	75.3	5.675385449465085
0.38	77.9	5.7
0.4	78.1	4.2296571965113205
0.42	78.3	4.980963762164909
0.44	77.4	3.3823069050575527
0.46	80.9	2.879236009777593
0.48	80.4	2.4576411454889016
0.5	82.9	4.90815647672321
0.52	85.6	4.176122603564219
0.54	83.7	3.6345563690772495
0.56	86.6	4.1521078984053394
0.58	85.5	5.426785420486054
0.6	88.6	3.878143885933063
0.62	87.4	4.31740662898458
0.64	87.8	3.0919249667480617
0.66	89.0	3.0983866769659336
0.68	89.8	3.2496153618543846
0.70	89.2	2.5612496949731396
0.72	89.0	3.1622776601683795
0.74	89.6	2.33238075793812
0.76	90.2	2.993325909419153
0.78	89.4	2.90516780926679
0.8	90.0	3.4641016151377544
0.82	89.5	3.7483329627982624
0.84	91.8	2.6
0.86	90.3	4.712748667179271
0.88	94.0	1.7320508075688772
0.9	91.9	2.2561028345356955
0.92	89.9	1.2206555615733703
0.94	91.6	3.168595903550972
0.96	92.3	2.9681644159311658
0.98	92.1	2.3430749027719964
