0.00E+00	0.00E+00	0.00E+00
2.00E-02	0.00E+00	0.00E+00
4.00E-02	0.00E+00	0.00E+00
6.00E-02	0.00E+00	0.00E+00
8.00E-02	0.00E+00	0.00E+00
1.00E-01	0.00E+00	0.00E+00
1.20E-01	0.00E+00	0.00E+00
1.40E-01	0.00E+00	0.00E+00
1.60E-01	0.00E+00	0.00E+00
1.80E-01	0.00E+00	0.00E+00
2.00E-01	0.00E+00	0.00E+00
2.20E-01	1.60E+00	4.80E+00
2.40E-01	0.00E+00	0.00E+00
2.60E-01	2.86E+01	2.46E+01
2.80E-01	4.97E+01	1.69E+01
3.00E-01	6.64E+01	7.42E+00
3.20E-01	6.77E+01	5.66E+00
3.40E-01	7.22E+01	5.69E+00
3.60E-01	7.13E+01	6.31E+00
3.80E-01	7.52E+01	5.81E+00
4.00E-01	7.56E+01	3.93E+00
4.20E-01	7.92E+01	4.49E+00
4.40E-01	8.15E+01	4.32E+00
4.60E-01	8.25E+01	3.04E+00
4.80E-01	8.40E+01	3.26E+00
5.00E-01	8.28E+01	2.52E+00
5.20E-01	8.59E+01	2.62E+00
5.40E-01	8.48E+01	3.68E+00
5.60E-01	8.35E+01	3.80E+00
5.80E-01	8.55E+01	3.91E+00
6.00E-01	8.73E+01	3.16E+00
6.20E-01	8.61E+01	2.66E+00
6.40E-01	8.69E+01	3.53E+00
6.60E-01	8.82E+01	3.16E+00
6.80E-01	8.83E+01	2.41E+00
7.00E-01	8.76E+01	4.03E+00
7.20E-01	8.76E+01	2.33E+00
7.40E-01	9.07E+01	1.90E+00
7.60E-01	8.95E+01	2.91E+00
7.80E-01	9.02E+01	3.43E+00
8.00E-01	9.06E+01	5.02E+00
8.20E-01	9.13E+01	3.82E+00
8.40E-01	9.01E+01	3.65E+00
8.60E-01	8.91E+01	2.59E+00
8.80E-01	9.01E+01	1.51E+00
9.00E-01	9.16E+01	2.94E+00
9.20E-01	9.08E+01	2.64E+00
9.40E-01	9.17E+01	2.76E+00
9.60E-01	9.04E+01	3.47E+00
9.80E-01	9.28E+01	2.04E+00
