0.00E+00	0.00E+00	0.00E+00
2.00E-02	0.00E+00	0.00E+00
4.00E-02	1.00E-01	3.00E-01
6.00E-02	6.00E-01	1.02E+00
8.00E-02	6.50E+00	5.08E+00
1.00E-01	5.90E+00	6.30E+00
1.20E-01	2.09E+01	6.32E+00
1.40E-01	3.14E+01	9.71E+00
1.60E-01	3.70E+01	7.50E+00
1.80E-01	4.51E+01	7.42E+00
2.00E-01	5.37E+01	6.12E+00
2.20E-01	5.95E+01	6.87E+00
2.40E-01	6.04E+01	3.72E+00
2.60E-01	6.15E+01	6.33E+00
2.80E-01	6.62E+01	4.64E+00
3.00E-01	7.13E+01	5.92E+00
3.20E-01	7.17E+01	3.93E+00
3.40E-01	7.10E+01	6.03E+00
3.60E-01	7.59E+01	5.34E+00
3.80E-01	7.49E+01	4.66E+00
4.00E-01	7.59E+01	4.37E+00
4.20E-01	7.61E+01	4.53E+00
4.40E-01	7.84E+01	3.44E+00
4.60E-01	8.09E+01	5.63E+00
4.80E-01	8.06E+01	4.92E+00
5.00E-01	8.13E+01	3.47E+00
5.20E-01	8.45E+01	3.14E+00
5.40E-01	8.44E+01	4.69E+00
5.60E-01	8.62E+01	2.79E+00
5.80E-01	8.13E+01	4.36E+00
6.00E-01	8.37E+01	3.49E+00
6.20E-01	8.34E+01	3.98E+00
6.40E-01	8.65E+01	4.15E+00
6.60E-01	8.67E+01	5.06E+00
6.80E-01	8.76E+01	2.97E+00
7.00E-01	8.88E+01	2.79E+00
7.20E-01	8.86E+01	2.84E+00
7.40E-01	8.80E+01	2.37E+00
7.60E-01	8.90E+01	3.22E+00
7.80E-01	8.73E+01	3.10E+00
8.00E-01	8.86E+01	3.26E+00
8.20E-01	9.00E+01	2.00E+00
8.40E-01	9.04E+01	2.46E+00
8.60E-01	8.99E+01	3.75E+00
8.80E-01	8.88E+01	2.68E+00
9.00E-01	8.85E+01	3.72E+00
9.20E-01	9.18E+01	3.37E+00
9.40E-01	9.01E+01	3.30E+00
9.60E-01	8.94E+01	2.33E+00
9.80E-01	8.97E+01	3.38E+00
