0.00E+00	0.00E+00	0.00E+00
2.00E-02	1.00E-01	3.00E-01
4.00E-02	1.00E-01	3.00E-01
6.00E-02	9.00E-01	1.14E+00
8.00E-02	4.30E+00	3.29E+00
1.00E-01	1.73E+01	5.59E+00
1.20E-01	3.01E+01	1.05E+01
1.40E-01	4.30E+01	6.29E+00
1.60E-01	4.69E+01	9.96E+00
1.80E-01	5.71E+01	7.41E+00
2.00E-01	5.98E+01	5.65E+00
2.20E-01	6.55E+01	6.45E+00
2.40E-01	6.95E+01	4.78E+00
2.60E-01	7.01E+01	5.19E+00
2.80E-01	7.49E+01	4.55E+00
3.00E-01	7.44E+01	4.72E+00
3.20E-01	8.11E+01	4.83E+00
3.40E-01	8.06E+01	3.53E+00
3.60E-01	8.22E+01	2.89E+00
3.80E-01	8.34E+01	3.10E+00
4.00E-01	8.11E+01	4.59E+00
4.20E-01	8.37E+01	3.13E+00
4.40E-01	8.27E+01	4.47E+00
4.60E-01	8.68E+01	2.48E+00
4.80E-01	8.45E+01	3.93E+00
5.00E-01	8.33E+01	5.29E+00
5.20E-01	8.69E+01	2.95E+00
5.40E-01	8.66E+01	4.18E+00
5.60E-01	8.73E+01	2.24E+00
5.80E-01	8.71E+01	3.78E+00
6.00E-01	8.92E+01	2.82E+00
6.20E-01	8.85E+01	3.75E+00
6.40E-01	9.00E+01	2.79E+00
6.60E-01	8.92E+01	3.43E+00
6.80E-01	8.89E+01	3.33E+00
7.00E-01	9.03E+01	3.52E+00
7.20E-01	9.16E+01	2.84E+00
7.40E-01	9.00E+01	2.41E+00
7.60E-01	9.24E+01	1.56E+00
7.80E-01	9.15E+01	2.33E+00
8.00E-01	9.11E+01	2.62E+00
8.20E-01	9.22E+01	3.09E+00
8.40E-01	9.24E+01	3.10E+00
8.60E-01	9.29E+01	1.22E+00
8.80E-01	9.12E+01	2.79E+00
9.00E-01	9.23E+01	3.52E+00
9.20E-01	9.24E+01	2.84E+00
9.40E-01	9.38E+01	1.94E+00
9.60E-01	9.29E+01	3.30E+00
9.80E-01	9.39E+01	1.37E+00
