0.00E+00	7.00E-01	6.40E-01
2.00E-02	1.43E+01	5.80E+00
4.00E-02	3.31E+01	9.66E+00
6.00E-02	5.87E+01	5.87E+00
8.00E-02	7.44E+01	4.84E+00
1.00E-01	7.91E+01	5.36E+00
1.20E-01	8.19E+01	5.61E+00
1.40E-01	8.65E+01	4.90E+00
1.60E-01	8.76E+01	3.50E+00
1.80E-01	8.91E+01	2.51E+00
2.00E-01	9.15E+01	2.73E+00
2.20E-01	9.21E+01	2.98E+00
2.40E-01	9.27E+01	3.80E+00
2.60E-01	9.14E+01	3.23E+00
2.80E-01	9.43E+01	1.42E+00
3.00E-01	9.28E+01	2.32E+00
3.20E-01	9.43E+01	3.23E+00
3.40E-01	9.45E+01	3.17E+00
3.60E-01	9.46E+01	2.69E+00
3.80E-01	9.55E+01	2.06E+00
4.00E-01	9.41E+01	2.66E+00
4.20E-01	9.55E+01	1.96E+00
4.40E-01	9.70E+01	1.41E+00
4.60E-01	9.57E+01	2.10E+00
4.80E-01	9.72E+01	1.60E+00
5.00E-01	9.71E+01	1.22E+00
5.20E-01	9.68E+01	1.60E+00
5.40E-01	9.72E+01	1.17E+00
5.60E-01	9.68E+01	2.75E+00
5.80E-01	9.69E+01	1.92E+00
6.00E-01	9.72E+01	1.40E+00
6.20E-01	9.69E+01	1.97E+00
6.40E-01	9.76E+01	1.28E+00
6.60E-01	9.77E+01	9.00E-01
6.80E-01	9.75E+01	1.02E+00
7.00E-01	9.76E+01	1.62E+00
7.20E-01	9.91E+01	9.43E-01
7.40E-01	9.71E+01	1.70E+00
7.60E-01	9.63E+01	2.15E+00
7.80E-01	9.69E+01	1.87E+00
8.00E-01	9.78E+01	1.17E+00
8.20E-01	9.78E+01	6.00E-01
8.40E-01	9.85E+01	1.36E+00
8.60E-01	9.73E+01	1.00E+00
8.80E-01	9.82E+01	1.08E+00
9.00E-01	9.86E+01	1.02E+00
9.20E-01	9.90E+01	1.34E+00
9.40E-01	9.82E+01	1.08E+00
9.60E-01	9.82E+01	1.17E+00
9.80E-01	9.84E+01	8.00E-01
