0.00E+00	0.00E+00	0.00E+00
2.00E-02	0.00E+00	0.00E+00
4.00E-02	0.00E+00	0.00E+00
6.00E-02	0.00E+00	0.00E+00
8.00E-02	0.00E+00	0.00E+00
1.00E-01	0.00E+00	0.00E+00
1.20E-01	3.50E+00	1.05E+01
1.40E-01	1.11E+01	1.66E+01
1.60E-01	2.99E+01	2.19E+01
1.80E-01	6.17E+01	7.73E+00
2.00E-01	6.56E+01	5.77E+00
2.20E-01	7.37E+01	4.96E+00
2.40E-01	7.51E+01	5.41E+00
2.60E-01	7.80E+01	4.92E+00
2.80E-01	8.10E+01	5.74E+00
3.00E-01	8.06E+01	4.41E+00
3.20E-01	8.33E+01	3.00E+00
3.40E-01	8.49E+01	2.95E+00
3.60E-01	8.82E+01	3.89E+00
3.80E-01	8.62E+01	2.99E+00
4.00E-01	8.82E+01	3.74E+00
4.20E-01	8.81E+01	1.22E+00
4.40E-01	8.68E+01	5.42E+00
4.60E-01	8.85E+01	3.20E+00
4.80E-01	8.91E+01	2.77E+00
5.00E-01	9.15E+01	3.50E+00
5.20E-01	8.93E+01	3.69E+00
5.40E-01	9.15E+01	2.25E+00
5.60E-01	9.17E+01	2.24E+00
5.80E-01	9.06E+01	3.29E+00
6.00E-01	9.20E+01	2.10E+00
6.20E-01	9.24E+01	2.29E+00
6.40E-01	9.21E+01	3.05E+00
6.60E-01	9.28E+01	1.66E+00
6.80E-01	9.22E+01	2.93E+00
7.00E-01	9.24E+01	2.24E+00
7.20E-01	9.24E+01	2.76E+00
7.40E-01	9.33E+01	2.15E+00
7.60E-01	9.34E+01	2.62E+00
7.80E-01	9.40E+01	1.79E+00
8.00E-01	9.25E+01	2.20E+00
8.20E-01	9.30E+01	2.19E+00
8.40E-01	9.50E+01	1.84E+00
8.60E-01	9.47E+01	1.85E+00
8.80E-01	9.31E+01	2.30E+00
9.00E-01	9.49E+01	1.97E+00
9.20E-01	9.43E+01	2.10E+00
9.40E-01	9.49E+01	1.30E+00
9.60E-01	9.60E+01	1.84E+00
9.80E-01	9.44E+01	2.15E+00
